week_low,week_high,price,side,win
0.7944500462040007,1.2055499537959993,0.823045125468104,1,1
0.9354161440110804,1.0645838559889194,0.9889734798922192,1,1
0.9395645762155792,1.060435423784421,0.9992434965135776,0,1
0.8959737711086101,1.1040262288913898,1.0147129677293951,1,0
0.9558130494316364,1.0441869505683636,1.0330562368542646,0,0
0.9283234576659544,1.0716765423340455,1.0222585399617978,0,0
0.9346011389035144,1.0653988610964855,1.029641411820935,0,0
0.9527830799203276,1.0472169200796722,1.023537094631903,0,1
0.9702392858340434,1.0297607141659566,0.9842721632953306,1,0
0.9635854448302344,1.0364145551697657,0.996675668729816,1,0
0.9558693233373392,1.044130676662661,0.967002817767127,1,0
0.9804772459243423,1.0195227540756577,1.0036153068489455,0,1
0.9440733230382538,1.0559266769617464,0.9475847926136797,1,1
0.916999092493814,1.0830009075061862,1.0680735671531751,0,1
0.9008538002184129,1.0991461997815872,0.9726432956697072,1,1
0.9726237671981842,1.027376232801816,0.9902532646290301,0,1
0.9135923161085918,1.0864076838914083,0.9485639414442032,1,1
0.8403650364053595,1.1596349635946406,0.8969712928519,1,1
0.9382914634206188,1.0617085365793812,1.016683417085427,0,0
0.9728947289823429,1.0271052710176571,1.0216506773124567,0,0
0.9674314031503127,1.0325685968496874,0.9854059947324418,1,0
0.9374506772743552,1.0625493227256448,1.0283741058832898,0,1
0.9712795092618731,1.0287204907381269,1.0106592574159923,0,1
0.9715640519866219,1.028435948013378,0.9770959180800134,1,0
0.9367733099519765,1.0632266900480234,0.9346516324706337,1,0
0.9437147507625738,1.0562852492374262,1.0423708384785793,0,1
0.9834000448355572,1.0165999551644427,0.995331296604173,1,1
0.902190044282574,1.0978099557174261,0.9705959288682947,0,1
0.9727626582905894,1.0272373417094105,0.9827682170615782,0,1
0.9572042649792086,1.0427957350207913,0.9580645161290322,1,1
0.9408905019470668,1.0591094980529332,0.9318607964331084,1,0
0.9099905208534286,1.0900094791465715,0.9309466616888424,1,0
0.9584509557630024,1.0415490442369975,0.9993234715954425,1,0
0.9281868758737342,1.0718131241262658,0.9524559270217074,1,0
0.9391019681477792,1.0608980318522208,0.9590956362583204,1,0
0.9515510733067866,1.0484489266932133,0.9916095479071464,0,1
0.8985143171037946,1.1014856828962054,1.1997714285714287,0,1
0.8903187688957698,1.1096812311042303,0.8105325641354942,1,1
0.996859498328841,1.003140501671159,0.9892498984697992,0,0
0.9279738692070999,1.0720261307929002,0.9251173186749123,1,0
0.9693495180050903,1.0306504819949096,1.0068356995764887,0,1
0.9639816626724346,1.0360183373275655,1.0009168503900185,1,1
0.9443550811557254,1.0556449188442745,1.046899438366481,0,0
0.9650519821047585,1.0349480178952415,1.0345056176499736,0,0
0.9569469218146426,1.0430530781853573,0.9937280780616747,1,0
0.9663051146764463,1.0336948853235537,0.9788845541996976,1,1
